timestamp,event,state,detections,nav_state
1776597257.5104167,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597257.5113122,ARM_CMD,TRACKING,0,0
1776597257.6098998,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597257.6107314,ARM_CMD,TRACKING,0,0
1776597257.7106688,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597257.7114873,ARM_CMD,TRACKING,0,0
1776597257.8100243,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597257.8108613,ARM_CMD,TRACKING,0,0
1776597257.9111784,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597257.9122891,ARM_CMD,TRACKING,0,0
1776597258.0097961,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597258.0109286,ARM_CMD,TRACKING,0,0
1776597258.109821,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597258.1107492,ARM_CMD,TRACKING,0,0
1776597258.2097049,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597258.210683,ARM_CMD,TRACKING,0,0
1776597258.3106563,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597258.3114998,ARM_CMD,TRACKING,0,0
1776597258.4104621,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597258.4115932,ARM_CMD,TRACKING,0,0
1776597258.510208,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597258.5110095,ARM_CMD,TRACKING,0,0
1776597258.6093307,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597258.6101377,ARM_CMD,TRACKING,0,0
1776597258.7103221,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597258.711172,ARM_CMD,TRACKING,0,0
1776597258.8105319,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597258.8121312,ARM_CMD,TRACKING,0,0
1776597258.910703,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597258.9117217,ARM_CMD,TRACKING,0,0
1776597259.009745,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597259.0105836,ARM_CMD,TRACKING,0,0
1776597259.109499,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597259.1103566,ARM_CMD,TRACKING,0,0
1776597259.2096891,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597259.2105606,ARM_CMD,TRACKING,0,0
1776597259.3098962,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597259.3108094,ARM_CMD,TRACKING,0,0
